"Annotation" "Short-Name" "Core-gene" "Occurence" "Mean-abundance" "SD-abundance" "Mean-abundance-if-present" "SD-abundance-if-present"
"putative 2-pyrone-4,6-dicarboxylic acid hydrolase" "Gene2276" NA "115" "1.2018779342723" "1.42802021685502" "2.22608695652174" "1.22159566030848"
"Putative 4-hydroxybenzoyl CoA thioesterase (EC 3.1.2.23)" "Gene5735" NA "8" "0.0422535211267606" "0.223814679803542" "1.125" "0.353553390593274"
"putative 4-hydroxybenzoyl-CoA thioesterase" "Gene2755" NA "71" "0.338028169014085" "0.483998537299881" "1.01408450704225" "0.118678165819385"
"Putative 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase oxidoreductase protein (EC 1.2.1.60)" "Gene9259" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative ABC transporter (permease protein)" "Gene5357" NA "7" "0.0375586854460094" "0.21389834603381" "1.14285714285714" "0.377964473009227"
"Putative ABC transporter (substrate binding protein)" "Gene4176" NA "22" "0.103286384976526" "0.305049481993824" "1" "0"
"putative ABC transporter, permease protein" "Gene9260" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative ABC-transporter ATP-binding protein" "Gene9261" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative acetolactate synthase large subunit" "Gene3558" NA "32" "0.154929577464789" "0.375470295936284" "1.03125" "0.176776695296637"
"putative acetyltransferase" "Gene5736" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"Putative acetyltransferase" "Gene7632" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative acetyltransferase protein" "Gene6850" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putative acid--amine ligase YgiC" "Gene1920" NA "154" "0.751173708920188" "0.494365452691582" "1.03896103896104" "0.194133465414093"
"Putative activity regulator of membrane protease YbbK" "Gene2171" NA "121" "0.568075117370892" "0.49651099095799" "1" "0"
"putative acyl-CoA dehydrogenase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative acyl-CoA dehydrogenase" "Gene2429" NA "100" "0.469483568075117" "0.500243540652518" "1" "0"
"Putative addiction module antidote protein (ACLAME 828)" "Gene6375" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"putative adenylate cyclase" "Gene9262" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative alcohol dehydrogenase (EC 1.1.1.1)" "Gene9263" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putative aldolase" "Gene5487" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"Putative aldolase class 2 protein YgbL" "Gene2137" NA "130" "0.615023474178404" "0.497313181395547" "1.00769230769231" "0.0877058019307029"
"Putative alkyl/aryl-sulfatase YjcS" "Gene6001" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"putative amicyanin precursor protein" "Gene6851" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"putative amidase" "Gene6376" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Putative amidase" "Gene9264" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative amidase amiC (EC 3.5.1.4)" "Gene4583" NA "17" "0.07981220657277" "0.271640651988175" "1" "0"
"putative amidase Psyr_2260" "Gene4799" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"Putative amidase R03093" "Gene2547" NA "83" "0.44131455399061" "0.600771641876852" "1.13253012048193" "0.375177497418885"
"Putative amino acid ABC transport system permease" "Gene9265" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative aminoacrylate peracid reductase RutC @ RidA/YER057c/UK114 superfamily protein" "Gene2004" NA "141" "0.661971830985915" "0.474152530146443" "1" "0"
"Putative aminotransferase" "Gene3774" NA "24" "0.122065727699531" "0.355723360024386" "1.08333333333333" "0.28232985128664"
"Putative aminotransferase, DegT family" "Gene9266" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative anion permease" "Gene0560" NA "212" "1.03286384976526" "0.203390518642804" "1.0377358490566" "0.191007719349074"
"putative antirepressor" "Gene9267" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative antirepressor (ACLAME 3)" "Gene6852" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"putative antirepressor protein" "Gene9268" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative antirepressor protein Ant" "Gene9269" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative AraC/XylS family transcriptional regulator" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative arylsulfatase regulatory protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative AsnC family alanine catabolic operon regulator" "Gene3225" NA "44" "0.206572769953052" "0.405799921201914" "1" "0"
"Putative ATP binding protein SugR" "Gene9270" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative ATP-dependent helicase" "Gene6002" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Putative ATP-dependent helicase" "Gene2553" NA "83" "0.403755868544601" "0.519783133774496" "1.03614457831325" "0.187784459507282"
"putative ATP-dependent protease" "Gene6377" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Putative ATP-dependent RNA helicase" "Gene1761" NA "169" "0.793427230046948" "0.405799921201914" "1" "0"
"putative ATP/GTP-binding protein protein" "Gene9271" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative ATPase" "Gene7633" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative autoinducer synthase" "Gene6853" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"putative autotransporter protein" NA NA "1" "0.00938967136150235" "0.137037741965506" "2" NA
"Putative auxin-binding protein" "Gene6854" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putative bacterial haemoglobin" "Gene3312" NA "41" "0.192488262910798" "0.395183150879373" "1" "0"
"putative bacteriophage protein" "Gene5819" NA "6" "0.0328638497652582" "0.203390518642804" "1.16666666666667" "0.408248290463863"
"putative bacteriophage tail protein" "Gene7634" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative bacteriophage-related protein" "Gene7635" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putative bacteriophage-related protein" "Gene7636" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putative branched-chain amino acid ABC transporter, ATP-binding protein" "Gene7637" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid binding protein" "Gene7638" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"putative calcium binding protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative capsular polysaccharide biosynthesis protein" "Gene2787" NA "66" "0.309859154929577" "0.463524722909511" "1" "0"
"putative carbohydrate o-acetyltransferase" "Gene9272" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative carboxyl transferase" "Gene9273" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative carboxylesterase" "Gene6378" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Putative cation/acetate symporter" "Gene9274" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative chloramphenicol 3-O phosphotransferase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative chlorohydrolase" "Gene9275" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Putative chromate transport protein" "Gene9276" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative cold-shock DNA-binding domain protein" "Gene4033" NA "20" "0.0938967136150235" "0.29237209530287" "1" "0"
"Putative copper chaperone" "Gene3625" NA "34" "0.15962441314554" "0.36712016664803" "1" "0"
"Putative cryptic D-serine deaminase (EC 4.3.1.18)" "Gene6110" NA "4" "0.0234741784037559" "0.180181107892645" "1.25" "0.5"
"putative cupin domain protein" "Gene6855" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Putative cyclase" "Gene4060" NA "24" "0.117370892018779" "0.336923705738186" "1.04166666666667" "0.204124145231932"
"putative cyclase SCIF3.09c" "Gene2521" NA "89" "0.417840375586854" "0.494365452691582" "1" "0"
"putative CysH; 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative cytochrome" "Gene6856" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"putative cytochrome c oxidase, subunit I" "Gene7639" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative cytochrome c protein" "Gene2856" NA "65" "0.305164319248826" "0.461561742066808" "1" "0"
"Putative cytochrome c protein" "Gene7640" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Putative cytochrome C-type biogenesis protein" "Gene7641" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative cytochrome c-type biogenesis protein; putative membrane protein" "Gene6003" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"putative cytochrome P450 hydroxylase" "Gene7642" NA "3" "0.0187793427230047" "0.167175236118464" "1.33333333333333" "0.577350269189626"
"Putative cytochrome P450 hydroxylase" "Gene1602" NA "187" "1.79342723004695" "1.32271661228883" "2.0427807486631" "1.2173869292634"
"putative cytochrome P460" "Gene4205" NA "21" "0.107981220657277" "0.340064033404716" "1.0952380952381" "0.300792603759119"
"Putative cytoplasmic protein clustered with trehalase" "Gene9277" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative deacetylase sulfotransferase" "Gene6857" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Putative deaminase YahJ" "Gene7643" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative decarboxylase" "Gene9278" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative dehalogenase" "Gene4397" NA "16" "0.0751173708920188" "0.264201556721733" "1" "0"
"putative dehydrogenase" "Gene9279" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative dehydrogenase" "Gene3134" NA "45" "0.215962441314554" "0.42373968345838" "1.02222222222222" "0.149071198499986"
"Putative deoxyribonuclease similar to YcfH, type 4" "Gene3799" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"Putative deoxyribonuclease YcfH" "Gene7644" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative diguanylate cyclase (GGDEF motif)" "Gene7897" NA "1" "0.00938967136150235" "0.137037741965506" "2" NA
"putative diguanylate cyclase (GGDEF)/phosphodiesterase (EAL) with PAS domain" "Gene9280" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative diheme cytochrome c-553" "Gene1138" NA "209" "1.38028169014085" "0.652271730831877" "1.4066985645933" "0.629524477168044"
"Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4); Mercuric ion reductase (EC 1.16.1.1); PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase" "Gene9281" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative dihydroxyacetone kinase (EC 2.7.1.29), ADP-binding subunit" "Gene7645" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Putative dihydroxyacetone kinase (EC 2.7.1.29), dihydroxyacetone binding subunit" "Gene6474" NA "3" "0.0187793427230047" "0.167175236118464" "1.33333333333333" "0.577350269189626"
"Putative Dimethylglycine oxidase" "Gene9282" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative dioxygenase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative dioxygenase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative DMT superfamily metabolite efflux protein precursor" "Gene9283" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative DNA helicase" "Gene4262" NA "16" "0.0845070422535211" "0.310802925785115" "1.125" "0.341565025531987"
"Putative DNA methylase" "Gene4483" NA "16" "0.0751173708920188" "0.264201556721733" "1" "0"
"Putative DNA methyltransferase" "Gene6858" NA "4" "0.0234741784037559" "0.180181107892645" "1.25" "0.5"
"putative DNA mismatch repair protein" "Gene5488" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"putative DNA primase/helicase" "Gene6004" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"putative DNA-binding protein" "Gene5283" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"Putative DNA-binding protein" "Gene2319" NA "108" "0.652582159624413" "0.753266721574213" "1.28703703703704" "0.547738356358812"
"Putative DNA-binding protein HU-beta (ACLAME 290)" "Gene5737" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Putative DNA-binding protein in cluster with Type I restriction-modification system" "Gene6379" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Putative DNA-binding protein Roi of bacteriophage BP-933W" "Gene9284" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative DNA-invertase" "Gene9285" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative DNA/RNA helicase" "Gene9286" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative DnaJ-class molecular chaperone withC- terminal Zn finger domain, heat shock protein" "Gene7646" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"putative endolysin" "Gene5738" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"putative enoyl-CoA hydratase" "Gene9287" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative enzyme; Integration, recombination (Phage or Prophage Related)" "Gene5284" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"putative epoxide hydrolase" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative esterase" "Gene3735" NA "29" "0.140845070422535" "0.361956475331699" "1.03448275862069" "0.185695338177052"
"Putative esterase" "Gene2347" NA "108" "0.582159624413146" "0.643590336759083" "1.14814814814815" "0.405909957669009"
"putative excisionase" "Gene6005" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"putative exonuclease" "Gene4132" NA "21" "0.103286384976526" "0.320139264584729" "1.04761904761905" "0.218217890235992"
"putative exported protein" "Gene5007" NA "14" "0.0704225352112676" "0.274237037428054" "1.07142857142857" "0.267261241912424"
"putative exported protein of unknown function" "Gene3260" NA "47" "0.23943661971831" "0.479724431483435" "1.08510638297872" "0.35076235198075"
"putative exported protein of unknown function with calcium-binding domain" "Gene2574" NA "86" "0.591549295774648" "0.79936528102695" "1.46511627906977" "0.546597484305884"
"Putative exported protein precursor" "Gene7647" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"PUTATIVE EXTRACYTOPLASMIC FUNCTION SIGMA FACTOR (IRON-REGULATED) TRANSCRIPTION REGULATOR PROTEIN" "Gene9288" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative fatty acid-CoA ligase" "Gene9289" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative Fe-S oxidoreductase" "Gene9290" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative flavocytochrome" "Gene9291" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative FMN hydrolase (EC 3.1.3.-); 5-Amino-6-(5'-phosphoribitylamino)uracil phosphatase" "Gene5103" NA "11" "0.0563380281690141" "0.250696611182436" "1.09090909090909" "0.301511344577764"
"Putative formate dehydrogenase oxidoreductase protein" "Gene1269" NA "204" "2.12206572769953" "0.913283241211816" "2.2156862745098" "0.81400852055419"
"Putative formate dehydrogenase-specific chaperone" "Gene2256" NA "121" "0.572769953051643" "0.505265042197169" "1.00826446280992" "0.0909090909090909"
"Putative fumarylacetoacetate (FAA) hydrolase" "Gene9292" NA "2" "0.0187793427230047" "0.216368861205965" "2" "1.4142135623731"
"putative galactosyl transferase PssJ" "Gene5739" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Putative glucosamine-fructose-6-phosphate aminotransferase" "Gene6859" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"putative glucose-fructose oxidoreductase oxidoreductase protein" "Gene2670" NA "75" "0.370892018779343" "0.530661435417888" "1.05333333333333" "0.279639407448589"
"putative glucosyl transferase" "Gene4484" NA "15" "0.0704225352112676" "0.256460504626278" "1" "0"
"Putative glutamine amidotransferase YafJ" "Gene1594" NA "189" "0.892018779342723" "0.325898119895364" "1.00529100529101" "0.0727392967453308"
"Putative glutathione transporter, ATP-binding component" "Gene5578" NA "6" "0.0328638497652582" "0.203390518642804" "1.16666666666667" "0.408248290463863"
"Putative glutathione transporter, permease component" "Gene6860" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"putative glutathione-dependent formaldehyde-activating enzyme" "Gene9293" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative glycogen debranching enzyme, archaeal type, TIGR01561" "Gene3941" NA "27" "0.136150234741784" "0.370183809471398" "1.07407407407407" "0.266880256341812"
"Putative glycosidase" "Gene4633" NA "12" "0.0610328638497653" "0.25886702321332" "1.08333333333333" "0.288675134594813"
"Putative glycosyl hydrolase of unknown function (DUF1680)" "Gene7648" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Putative glycosyl transferase" "Gene1519" NA "190" "1.10798122065728" "0.760202405783407" "1.24210526315789" "0.693366749403591"
"putative glycosyltransferase" "Gene7649" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putative glycosyltransferase" "Gene1426" NA "194" "2.83098591549296" "1.87827135118135" "3.10824742268041" "1.73463171065948"
"putative glycosyltransferase - possibly involved in cell wall localization and side chain formation of rhamnose-glucose polysaccharide" "Gene7650" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
